Frame 0: Cars=10, Status=4 points (Congested), Density=0.24, AvgSpeed=5.06, Score=4
Frame 1393: Cars=17, Status=6 points (Heavy Traffic), Density=0.09, AvgSpeed=0.96, Score=6
Frame 1394: Cars=17, Status=6 points (Heavy Traffic), Density=0.09, AvgSpeed=0.95, Score=6
Frame 1395: Cars=17, Status=6 points (Heavy Traffic), Density=0.09, AvgSpeed=0.94, Score=6
Frame 1396: Cars=17, Status=6 points (Heavy Traffic), Density=0.09, AvgSpeed=0.94, Score=6
Frame 1397: Cars=17, Status=6 points (Heavy Traffic), Density=0.09, AvgSpeed=0.92, Score=6
Frame 1398: Cars=17, Status=6 points (Heavy Traffic), Density=0.09, AvgSpeed=0.91, Score=6
Frame 1399: Cars=17, Status=6 points (Heavy Traffic), Density=0.09, AvgSpeed=0.91, Score=6
Frame 1400: Cars=17, Status=6 points (Heavy Traffic), Density=0.09, AvgSpeed=0.91, Score=6
Frame 1401: Cars=17, Status=6 points (Heavy Traffic), Density=0.09, AvgSpeed=0.91, Score=6
Frame 1402: Cars=17, Status=6 points (Heavy Traffic), Density=0.09, AvgSpeed=0.90, Score=6
Frame 1403: Cars=17, Status=6 points (Heavy Traffic), Density=0.09, AvgSpeed=0.89, Score=6
Frame 1404: Cars=17, Status=6 points (Heavy Traffic), Density=0.09, AvgSpeed=0.88, Score=6
Frame 1405: Cars=17, Status=6 points (Heavy Traffic), Density=0.09, AvgSpeed=0.87, Score=6
Frame 1406: Cars=17, Status=6 points (Heavy Traffic), Density=0.09, AvgSpeed=0.85, Score=6
Frame 1407: Cars=17, Status=6 points (Heavy Traffic), Density=0.09, AvgSpeed=0.84, Score=6
Frame 1408: Cars=17, Status=6 points (Heavy Traffic), Density=0.09, AvgSpeed=0.84, Score=6
Frame 1409: Cars=17, Status=6 points (Heavy Traffic), Density=0.09, AvgSpeed=0.83, Score=6
Frame 1410: Cars=17, Status=6 points (Heavy Traffic), Density=0.09, AvgSpeed=0.83, Score=6
Frame 1411: Cars=17, Status=6 points (Heavy Traffic), Density=0.09, AvgSpeed=0.83, Score=6
Frame 1412: Cars=17, Status=6 points (Heavy Traffic), Density=0.09, AvgSpeed=0.82, Score=6
Frame 1413: Cars=17, Status=6 points (Heavy Traffic), Density=0.09, AvgSpeed=0.82, Score=6
Frame 1414: Cars=17, Status=6 points (Heavy Traffic), Density=0.09, AvgSpeed=0.81, Score=6
Frame 1415: Cars=17, Status=6 points (Heavy Traffic), Density=0.09, AvgSpeed=0.82, Score=6
Frame 1416: Cars=17, Status=6 points (Heavy Traffic), Density=0.09, AvgSpeed=0.84, Score=6
Frame 1417: Cars=17, Status=6 points (Heavy Traffic), Density=0.09, AvgSpeed=0.85, Score=6
Frame 1418: Cars=17, Status=6 points (Heavy Traffic), Density=0.09, AvgSpeed=0.85, Score=6
Frame 1419: Cars=17, Status=6 points (Heavy Traffic), Density=0.08, AvgSpeed=0.85, Score=6
Frame 1420: Cars=17, Status=6 points (Heavy Traffic), Density=0.09, AvgSpeed=0.85, Score=6
Frame 1421: Cars=17, Status=6 points (Heavy Traffic), Density=0.09, AvgSpeed=0.84, Score=6
Frame 1422: Cars=17, Status=6 points (Heavy Traffic), Density=0.08, AvgSpeed=0.83, Score=6
Frame 1423: Cars=17, Status=6 points (Heavy Traffic), Density=0.08, AvgSpeed=0.83, Score=6
Frame 1424: Cars=17, Status=6 points (Heavy Traffic), Density=0.08, AvgSpeed=0.82, Score=6
Frame 1425: Cars=17, Status=6 points (Heavy Traffic), Density=0.08, AvgSpeed=0.82, Score=6
Frame 1426: Cars=17, Status=6 points (Heavy Traffic), Density=0.08, AvgSpeed=0.82, Score=6
Frame 1427: Cars=17, Status=6 points (Heavy Traffic), Density=0.08, AvgSpeed=0.82, Score=6
Frame 1428: Cars=17, Status=6 points (Heavy Traffic), Density=0.08, AvgSpeed=0.81, Score=6
Frame 1429: Cars=17, Status=6 points (Heavy Traffic), Density=0.08, AvgSpeed=0.82, Score=6
Frame 1430: Cars=17, Status=6 points (Heavy Traffic), Density=0.08, AvgSpeed=0.82, Score=6
Frame 1431: Cars=17, Status=6 points (Heavy Traffic), Density=0.08, AvgSpeed=0.82, Score=6
Frame 1432: Cars=17, Status=6 points (Heavy Traffic), Density=0.08, AvgSpeed=0.81, Score=6
Frame 1433: Cars=17, Status=6 points (Heavy Traffic), Density=0.08, AvgSpeed=0.82, Score=6
Frame 1434: Cars=17, Status=6 points (Heavy Traffic), Density=0.08, AvgSpeed=0.83, Score=6
Frame 1435: Cars=17, Status=6 points (Heavy Traffic), Density=0.09, AvgSpeed=0.84, Score=6
Frame 1436: Cars=17, Status=6 points (Heavy Traffic), Density=0.09, AvgSpeed=0.84, Score=6
Frame 1437: Cars=17, Status=6 points (Heavy Traffic), Density=0.09, AvgSpeed=0.84, Score=6
Frame 1438: Cars=17, Status=6 points (Heavy Traffic), Density=0.09, AvgSpeed=0.84, Score=6
