Frame 0: Cars=2, Status=3 points (Congested), Density=0.06, AvgSpeed=10.95, Score=3
Frame 1471: Cars=5, Status=3 points (Congested), Density=0.15, AvgSpeed=5.70, Score=3
Frame 1472: Cars=5, Status=3 points (Congested), Density=0.15, AvgSpeed=5.69, Score=3
Frame 1473: Cars=5, Status=3 points (Congested), Density=0.15, AvgSpeed=5.67, Score=3
Frame 1474: Cars=5, Status=3 points (Congested), Density=0.15, AvgSpeed=5.69, Score=3
Frame 1475: Cars=5, Status=3 points (Congested), Density=0.15, AvgSpeed=5.67, Score=3
Frame 1476: Cars=5, Status=3 points (Congested), Density=0.15, AvgSpeed=5.68, Score=3
Frame 1477: Cars=5, Status=3 points (Congested), Density=0.15, AvgSpeed=5.69, Score=3
Frame 1478: Cars=5, Status=3 points (Congested), Density=0.15, AvgSpeed=5.67, Score=3
Frame 1479: Cars=5, Status=3 points (Congested), Density=0.15, AvgSpeed=5.66, Score=3
Frame 1480: Cars=5, Status=3 points (Congested), Density=0.15, AvgSpeed=5.66, Score=3
Frame 1481: Cars=5, Status=3 points (Congested), Density=0.14, AvgSpeed=5.63, Score=3
Frame 1482: Cars=5, Status=3 points (Congested), Density=0.14, AvgSpeed=5.63, Score=3
Frame 1483: Cars=5, Status=3 points (Congested), Density=0.14, AvgSpeed=5.63, Score=3
Frame 1484: Cars=5, Status=3 points (Congested), Density=0.14, AvgSpeed=5.57, Score=3
Frame 1485: Cars=5, Status=3 points (Congested), Density=0.14, AvgSpeed=5.58, Score=3
Frame 1486: Cars=5, Status=3 points (Congested), Density=0.14, AvgSpeed=5.57, Score=3
Frame 1487: Cars=5, Status=3 points (Congested), Density=0.14, AvgSpeed=5.54, Score=3
Frame 1488: Cars=5, Status=3 points (Congested), Density=0.14, AvgSpeed=5.52, Score=3
Frame 1489: Cars=5, Status=3 points (Congested), Density=0.14, AvgSpeed=5.49, Score=3
Frame 1490: Cars=5, Status=3 points (Congested), Density=0.14, AvgSpeed=5.44, Score=3
Frame 1491: Cars=5, Status=3 points (Congested), Density=0.14, AvgSpeed=5.44, Score=3
Frame 1492: Cars=5, Status=3 points (Congested), Density=0.14, AvgSpeed=5.41, Score=3
Frame 1493: Cars=5, Status=3 points (Congested), Density=0.14, AvgSpeed=5.38, Score=3
Frame 1494: Cars=5, Status=3 points (Congested), Density=0.14, AvgSpeed=5.37, Score=3
Frame 1495: Cars=5, Status=3 points (Congested), Density=0.14, AvgSpeed=5.37, Score=3
Frame 1496: Cars=5, Status=3 points (Congested), Density=0.14, AvgSpeed=5.33, Score=3
Frame 1497: Cars=5, Status=3 points (Congested), Density=0.14, AvgSpeed=5.33, Score=3
Frame 1498: Cars=5, Status=3 points (Congested), Density=0.15, AvgSpeed=5.30, Score=3
Frame 1499: Cars=5, Status=3 points (Congested), Density=0.15, AvgSpeed=5.26, Score=3
Frame 1500: Cars=5, Status=3 points (Congested), Density=0.15, AvgSpeed=5.27, Score=3
Frame 1501: Cars=5, Status=3 points (Congested), Density=0.15, AvgSpeed=5.25, Score=3
Frame 1502: Cars=6, Status=3 points (Congested), Density=0.15, AvgSpeed=5.20, Score=3
Frame 1503: Cars=6, Status=3 points (Congested), Density=0.15, AvgSpeed=5.21, Score=3
Frame 1504: Cars=6, Status=3 points (Congested), Density=0.15, AvgSpeed=5.19, Score=3
Frame 1505: Cars=6, Status=3 points (Congested), Density=0.15, AvgSpeed=5.15, Score=3
Frame 1506: Cars=6, Status=3 points (Congested), Density=0.15, AvgSpeed=5.29, Score=3
Frame 1507: Cars=6, Status=3 points (Congested), Density=0.15, AvgSpeed=5.29, Score=3
Frame 1508: Cars=6, Status=3 points (Congested), Density=0.15, AvgSpeed=5.28, Score=3
Frame 1509: Cars=6, Status=3 points (Congested), Density=0.15, AvgSpeed=5.30, Score=3
Frame 1510: Cars=6, Status=3 points (Congested), Density=0.16, AvgSpeed=5.32, Score=3
Frame 1511: Cars=6, Status=3 points (Congested), Density=0.16, AvgSpeed=5.30, Score=3
Frame 1512: Cars=6, Status=3 points (Congested), Density=0.16, AvgSpeed=5.31, Score=3
Frame 1513: Cars=6, Status=3 points (Congested), Density=0.16, AvgSpeed=5.33, Score=3
Frame 1514: Cars=6, Status=3 points (Congested), Density=0.16, AvgSpeed=5.31, Score=3
Frame 1515: Cars=6, Status=3 points (Congested), Density=0.16, AvgSpeed=5.34, Score=3
Frame 1516: Cars=6, Status=3 points (Congested), Density=0.17, AvgSpeed=5.34, Score=3
Frame 1517: Cars=6, Status=3 points (Congested), Density=0.17, AvgSpeed=5.30, Score=3
Frame 1518: Cars=6, Status=3 points (Congested), Density=0.17, AvgSpeed=5.75, Score=3
Frame 1519: Cars=6, Status=3 points (Congested), Density=0.17, AvgSpeed=5.75, Score=3
Frame 1520: Cars=6, Status=3 points (Congested), Density=0.17, AvgSpeed=5.75, Score=3
Frame 1521: Cars=6, Status=3 points (Congested), Density=0.17, AvgSpeed=5.75, Score=3
Frame 1522: Cars=6, Status=3 points (Congested), Density=0.17, AvgSpeed=5.76, Score=3
Frame 1523: Cars=6, Status=3 points (Congested), Density=0.17, AvgSpeed=5.73, Score=3
Frame 1524: Cars=6, Status=3 points (Congested), Density=0.18, AvgSpeed=5.72, Score=3
Frame 1525: Cars=6, Status=3 points (Congested), Density=0.18, AvgSpeed=5.75, Score=3
Frame 1526: Cars=6, Status=3 points (Congested), Density=0.18, AvgSpeed=5.78, Score=3
Frame 1527: Cars=6, Status=3 points (Congested), Density=0.18, AvgSpeed=5.79, Score=3
Frame 1528: Cars=6, Status=3 points (Congested), Density=0.18, AvgSpeed=5.80, Score=3
Frame 1529: Cars=6, Status=3 points (Congested), Density=0.18, AvgSpeed=5.79, Score=3
Frame 1530: Cars=6, Status=3 points (Congested), Density=0.18, AvgSpeed=5.80, Score=3
Frame 1531: Cars=6, Status=3 points (Congested), Density=0.18, AvgSpeed=5.80, Score=3
Frame 1532: Cars=6, Status=3 points (Congested), Density=0.18, AvgSpeed=5.77, Score=3
Frame 1533: Cars=6, Status=3 points (Congested), Density=0.18, AvgSpeed=5.76, Score=3
Frame 1534: Cars=6, Status=3 points (Congested), Density=0.17, AvgSpeed=5.74, Score=3
Frame 1535: Cars=6, Status=3 points (Congested), Density=0.17, AvgSpeed=5.69, Score=3
Frame 1536: Cars=6, Status=3 points (Congested), Density=0.17, AvgSpeed=5.70, Score=3
Frame 1537: Cars=6, Status=3 points (Congested), Density=0.17, AvgSpeed=5.68, Score=3
Frame 1538: Cars=6, Status=3 points (Congested), Density=0.17, AvgSpeed=5.64, Score=3
Frame 1539: Cars=6, Status=3 points (Congested), Density=0.17, AvgSpeed=5.64, Score=3
Frame 1540: Cars=6, Status=3 points (Congested), Density=0.17, AvgSpeed=5.62, Score=3
Frame 1541: Cars=6, Status=3 points (Congested), Density=0.17, AvgSpeed=5.58, Score=3
Frame 1542: Cars=6, Status=3 points (Congested), Density=0.17, AvgSpeed=5.58, Score=3
Frame 1543: Cars=6, Status=3 points (Congested), Density=0.18, AvgSpeed=5.54, Score=3
Frame 1544: Cars=6, Status=3 points (Congested), Density=0.18, AvgSpeed=5.50, Score=3
Frame 1545: Cars=6, Status=3 points (Congested), Density=0.18, AvgSpeed=5.47, Score=3
Frame 1546: Cars=6, Status=3 points (Congested), Density=0.18, AvgSpeed=5.45, Score=3
Frame 1547: Cars=6, Status=3 points (Congested), Density=0.18, AvgSpeed=5.40, Score=3
Frame 1548: Cars=6, Status=3 points (Congested), Density=0.18, AvgSpeed=5.39, Score=3
Frame 1549: Cars=6, Status=3 points (Congested), Density=0.18, AvgSpeed=5.37, Score=3
Frame 1550: Cars=6, Status=3 points (Congested), Density=0.18, AvgSpeed=5.33, Score=3
Frame 1551: Cars=5, Status=3 points (Congested), Density=0.18, AvgSpeed=5.31, Score=3
Frame 1552: Cars=5, Status=3 points (Congested), Density=0.18, AvgSpeed=5.28, Score=3
Frame 1553: Cars=5, Status=3 points (Congested), Density=0.17, AvgSpeed=5.22, Score=3
Frame 1554: Cars=5, Status=3 points (Congested), Density=0.17, AvgSpeed=5.18, Score=3
Frame 1555: Cars=5, Status=3 points (Congested), Density=0.17, AvgSpeed=5.15, Score=3
Frame 1556: Cars=5, Status=3 points (Congested), Density=0.17, AvgSpeed=4.96, Score=3
Frame 1557: Cars=5, Status=3 points (Congested), Density=0.17, AvgSpeed=4.93, Score=3
Frame 1558: Cars=5, Status=3 points (Congested), Density=0.16, AvgSpeed=4.88, Score=3
Frame 1559: Cars=5, Status=3 points (Congested), Density=0.16, AvgSpeed=4.83, Score=3
Frame 1560: Cars=5, Status=3 points (Congested), Density=0.16, AvgSpeed=4.87, Score=3
Frame 1561: Cars=5, Status=3 points (Congested), Density=0.16, AvgSpeed=4.83, Score=3
Frame 1562: Cars=5, Status=3 points (Congested), Density=0.16, AvgSpeed=4.79, Score=3
Frame 1563: Cars=5, Status=3 points (Congested), Density=0.16, AvgSpeed=4.74, Score=3
Frame 1564: Cars=5, Status=3 points (Congested), Density=0.16, AvgSpeed=4.70, Score=3
Frame 1565: Cars=5, Status=3 points (Congested), Density=0.15, AvgSpeed=4.63, Score=3
Frame 1566: Cars=4, Status=3 points (Congested), Density=0.15, AvgSpeed=4.62, Score=3
Frame 1567: Cars=4, Status=3 points (Congested), Density=0.15, AvgSpeed=4.66, Score=3
Frame 1568: Cars=4, Status=3 points (Congested), Density=0.15, AvgSpeed=4.17, Score=3
Frame 1569: Cars=4, Status=3 points (Congested), Density=0.15, AvgSpeed=4.18, Score=3
Frame 1570: Cars=4, Status=3 points (Congested), Density=0.14, AvgSpeed=4.16, Score=3
Frame 1571: Cars=4, Status=3 points (Congested), Density=0.14, AvgSpeed=4.12, Score=3
Frame 1572: Cars=4, Status=3 points (Congested), Density=0.14, AvgSpeed=4.11, Score=3
Frame 1573: Cars=4, Status=3 points (Congested), Density=0.14, AvgSpeed=4.11, Score=3
Frame 1574: Cars=4, Status=3 points (Congested), Density=0.14, AvgSpeed=4.07, Score=3
Frame 1575: Cars=4, Status=3 points (Congested), Density=0.14, AvgSpeed=4.06, Score=3
Frame 1576: Cars=4, Status=3 points (Congested), Density=0.13, AvgSpeed=4.00, Score=3
Frame 1577: Cars=4, Status=3 points (Congested), Density=0.13, AvgSpeed=3.95, Score=3
Frame 1578: Cars=4, Status=3 points (Congested), Density=0.13, AvgSpeed=3.94, Score=3
Frame 1579: Cars=4, Status=3 points (Congested), Density=0.13, AvgSpeed=3.92, Score=3
Frame 1580: Cars=4, Status=3 points (Congested), Density=0.13, AvgSpeed=3.89, Score=3
Frame 1581: Cars=4, Status=3 points (Congested), Density=0.13, AvgSpeed=3.89, Score=3
Frame 1582: Cars=4, Status=3 points (Congested), Density=0.13, AvgSpeed=3.89, Score=3
Frame 1583: Cars=4, Status=3 points (Congested), Density=0.13, AvgSpeed=3.88, Score=3
Frame 1584: Cars=4, Status=3 points (Congested), Density=0.13, AvgSpeed=3.89, Score=3
Frame 1585: Cars=4, Status=3 points (Congested), Density=0.13, AvgSpeed=3.88, Score=3
Frame 1586: Cars=4, Status=3 points (Congested), Density=0.13, AvgSpeed=3.85, Score=3
Frame 1587: Cars=4, Status=3 points (Congested), Density=0.13, AvgSpeed=3.88, Score=3
Frame 1588: Cars=4, Status=3 points (Congested), Density=0.12, AvgSpeed=3.89, Score=3
Frame 1589: Cars=4, Status=3 points (Congested), Density=0.12, AvgSpeed=3.89, Score=3
Frame 1590: Cars=4, Status=3 points (Congested), Density=0.12, AvgSpeed=3.90, Score=3
Frame 1591: Cars=4, Status=3 points (Congested), Density=0.12, AvgSpeed=3.93, Score=3
Frame 1592: Cars=4, Status=3 points (Congested), Density=0.12, AvgSpeed=3.91, Score=3
Frame 1593: Cars=4, Status=3 points (Congested), Density=0.12, AvgSpeed=3.93, Score=3
Frame 1594: Cars=4, Status=3 points (Congested), Density=0.12, AvgSpeed=3.94, Score=3
Frame 1595: Cars=4, Status=3 points (Congested), Density=0.11, AvgSpeed=3.94, Score=3
Frame 1596: Cars=4, Status=3 points (Congested), Density=0.11, AvgSpeed=3.97, Score=3
Frame 1597: Cars=4, Status=3 points (Congested), Density=0.11, AvgSpeed=3.99, Score=3
Frame 1598: Cars=4, Status=3 points (Congested), Density=0.11, AvgSpeed=4.00, Score=3
Frame 1599: Cars=4, Status=3 points (Congested), Density=0.10, AvgSpeed=4.01, Score=3
Frame 1600: Cars=4, Status=3 points (Congested), Density=0.10, AvgSpeed=4.02, Score=3
Frame 1601: Cars=4, Status=3 points (Congested), Density=0.10, AvgSpeed=4.03, Score=3
Frame 1602: Cars=4, Status=3 points (Congested), Density=0.10, AvgSpeed=4.05, Score=3
Frame 1603: Cars=4, Status=3 points (Congested), Density=0.10, AvgSpeed=4.08, Score=3
Frame 1604: Cars=4, Status=3 points (Congested), Density=0.10, AvgSpeed=4.13, Score=3
Frame 1605: Cars=4, Status=3 points (Congested), Density=0.10, AvgSpeed=4.20, Score=3
Frame 1606: Cars=4, Status=3 points (Congested), Density=0.10, AvgSpeed=4.25, Score=3
Frame 1607: Cars=3, Status=3 points (Congested), Density=0.09, AvgSpeed=4.28, Score=3
Frame 1608: Cars=3, Status=3 points (Congested), Density=0.09, AvgSpeed=4.33, Score=3
Frame 1609: Cars=3, Status=3 points (Congested), Density=0.09, AvgSpeed=4.34, Score=3
Frame 1610: Cars=3, Status=3 points (Congested), Density=0.09, AvgSpeed=4.26, Score=3
Frame 1611: Cars=3, Status=3 points (Congested), Density=0.08, AvgSpeed=4.31, Score=3
Frame 1612: Cars=3, Status=3 points (Congested), Density=0.08, AvgSpeed=4.46, Score=3
Frame 1613: Cars=3, Status=3 points (Congested), Density=0.08, AvgSpeed=4.59, Score=3
Frame 1614: Cars=3, Status=3 points (Congested), Density=0.08, AvgSpeed=4.92, Score=3
Frame 1615: Cars=3, Status=3 points (Congested), Density=0.08, AvgSpeed=4.95, Score=3
Frame 1616: Cars=3, Status=3 points (Congested), Density=0.08, AvgSpeed=4.97, Score=3
Frame 1617: Cars=3, Status=3 points (Congested), Density=0.08, AvgSpeed=4.96, Score=3
Frame 1618: Cars=3, Status=3 points (Congested), Density=0.07, AvgSpeed=4.98, Score=3
Frame 1619: Cars=3, Status=3 points (Congested), Density=0.07, AvgSpeed=4.98, Score=3
Frame 1620: Cars=3, Status=3 points (Congested), Density=0.07, AvgSpeed=5.03, Score=3
Frame 1621: Cars=3, Status=3 points (Congested), Density=0.07, AvgSpeed=5.07, Score=3
Frame 1622: Cars=3, Status=3 points (Congested), Density=0.07, AvgSpeed=5.12, Score=3
Frame 1623: Cars=3, Status=3 points (Congested), Density=0.07, AvgSpeed=5.19, Score=3
Frame 1624: Cars=3, Status=3 points (Congested), Density=0.07, AvgSpeed=5.21, Score=3
Frame 1625: Cars=3, Status=3 points (Congested), Density=0.06, AvgSpeed=5.23, Score=3
Frame 1626: Cars=2, Status=3 points (Congested), Density=0.06, AvgSpeed=5.23, Score=3
Frame 1627: Cars=2, Status=3 points (Congested), Density=0.06, AvgSpeed=5.30, Score=3
Frame 1628: Cars=2, Status=3 points (Congested), Density=0.06, AvgSpeed=5.34, Score=3
Frame 1629: Cars=2, Status=3 points (Congested), Density=0.06, AvgSpeed=5.43, Score=3
Frame 1630: Cars=2, Status=2 points (Free Flow), Density=0.06, AvgSpeed=5.52, Score=2
Frame 1631: Cars=2, Status=2 points (Free Flow), Density=0.06, AvgSpeed=5.53, Score=2
Frame 1632: Cars=2, Status=2 points (Free Flow), Density=0.06, AvgSpeed=5.58, Score=2
Frame 1633: Cars=2, Status=2 points (Free Flow), Density=0.05, AvgSpeed=5.61, Score=2
Frame 1634: Cars=2, Status=2 points (Free Flow), Density=0.05, AvgSpeed=5.65, Score=2
Frame 1635: Cars=2, Status=2 points (Free Flow), Density=0.05, AvgSpeed=5.74, Score=2
Frame 1636: Cars=2, Status=2 points (Free Flow), Density=0.05, AvgSpeed=5.78, Score=2
Frame 1637: Cars=2, Status=2 points (Free Flow), Density=0.05, AvgSpeed=5.77, Score=2
Frame 1638: Cars=2, Status=2 points (Free Flow), Density=0.05, AvgSpeed=5.81, Score=2
Frame 1639: Cars=2, Status=2 points (Free Flow), Density=0.05, AvgSpeed=5.82, Score=2
Frame 1640: Cars=2, Status=2 points (Free Flow), Density=0.05, AvgSpeed=5.82, Score=2
Frame 1641: Cars=2, Status=2 points (Free Flow), Density=0.05, AvgSpeed=5.81, Score=2
Frame 1642: Cars=2, Status=2 points (Free Flow), Density=0.05, AvgSpeed=5.81, Score=2
Frame 1643: Cars=2, Status=2 points (Free Flow), Density=0.05, AvgSpeed=5.79, Score=2
Frame 1644: Cars=2, Status=2 points (Free Flow), Density=0.05, AvgSpeed=5.78, Score=2
Frame 1645: Cars=2, Status=2 points (Free Flow), Density=0.05, AvgSpeed=5.78, Score=2
Frame 1646: Cars=2, Status=2 points (Free Flow), Density=0.05, AvgSpeed=5.74, Score=2
Frame 1647: Cars=2, Status=2 points (Free Flow), Density=0.05, AvgSpeed=5.76, Score=2
Frame 1648: Cars=2, Status=2 points (Free Flow), Density=0.05, AvgSpeed=5.86, Score=2
Frame 1649: Cars=2, Status=2 points (Free Flow), Density=0.05, AvgSpeed=5.90, Score=2
Frame 1650: Cars=2, Status=2 points (Free Flow), Density=0.05, AvgSpeed=5.90, Score=2
Frame 1651: Cars=1, Status=2 points (Free Flow), Density=0.05, AvgSpeed=5.91, Score=2
Frame 1652: Cars=1, Status=2 points (Free Flow), Density=0.05, AvgSpeed=5.93, Score=2
Frame 1653: Cars=1, Status=2 points (Free Flow), Density=0.05, AvgSpeed=5.96, Score=2
Frame 1654: Cars=1, Status=2 points (Free Flow), Density=0.05, AvgSpeed=5.96, Score=2
Frame 1655: Cars=1, Status=2 points (Free Flow), Density=0.05, AvgSpeed=5.93, Score=2
Frame 1656: Cars=1, Status=2 points (Free Flow), Density=0.05, AvgSpeed=5.90, Score=2
Frame 1657: Cars=1, Status=2 points (Free Flow), Density=0.05, AvgSpeed=5.88, Score=2
Frame 1658: Cars=1, Status=2 points (Free Flow), Density=0.05, AvgSpeed=5.84, Score=2
Frame 1659: Cars=1, Status=2 points (Free Flow), Density=0.05, AvgSpeed=5.85, Score=2
Frame 1660: Cars=1, Status=2 points (Free Flow), Density=0.05, AvgSpeed=5.91, Score=2
Frame 1661: Cars=2, Status=2 points (Free Flow), Density=0.05, AvgSpeed=5.90, Score=2
Frame 1662: Cars=2, Status=2 points (Free Flow), Density=0.05, AvgSpeed=5.81, Score=2
Frame 1663: Cars=2, Status=2 points (Free Flow), Density=0.05, AvgSpeed=5.71, Score=2
Frame 1664: Cars=2, Status=2 points (Free Flow), Density=0.05, AvgSpeed=5.52, Score=2
Frame 1665: Cars=2, Status=2 points (Free Flow), Density=0.05, AvgSpeed=5.53, Score=2
Frame 1666: Cars=2, Status=2 points (Free Flow), Density=0.05, AvgSpeed=5.54, Score=2
Frame 1667: Cars=2, Status=2 points (Free Flow), Density=0.05, AvgSpeed=5.59, Score=2
Frame 1668: Cars=2, Status=2 points (Free Flow), Density=0.05, AvgSpeed=5.61, Score=2
Frame 1669: Cars=2, Status=2 points (Free Flow), Density=0.05, AvgSpeed=5.61, Score=2
Frame 1670: Cars=2, Status=2 points (Free Flow), Density=0.04, AvgSpeed=5.59, Score=2
Frame 1671: Cars=2, Status=2 points (Free Flow), Density=0.04, AvgSpeed=5.59, Score=2
Frame 1672: Cars=2, Status=2 points (Free Flow), Density=0.04, AvgSpeed=5.53, Score=2
Frame 1673: Cars=2, Status=2 points (Free Flow), Density=0.04, AvgSpeed=5.48, Score=2
Frame 1674: Cars=2, Status=2 points (Free Flow), Density=0.04, AvgSpeed=5.47, Score=2
Frame 1675: Cars=2, Status=2 points (Free Flow), Density=0.04, AvgSpeed=5.44, Score=2
Frame 1676: Cars=2, Status=2 points (Free Flow), Density=0.04, AvgSpeed=5.44, Score=2
Frame 1677: Cars=2, Status=2 points (Free Flow), Density=0.04, AvgSpeed=5.41, Score=2
Frame 1678: Cars=2, Status=2 points (Free Flow), Density=0.04, AvgSpeed=5.37, Score=2
Frame 1679: Cars=2, Status=3 points (Congested), Density=0.05, AvgSpeed=5.29, Score=3
Frame 1680: Cars=2, Status=3 points (Congested), Density=0.05, AvgSpeed=5.22, Score=3
Frame 1681: Cars=2, Status=3 points (Congested), Density=0.05, AvgSpeed=5.20, Score=3
Frame 1682: Cars=2, Status=3 points (Congested), Density=0.04, AvgSpeed=5.15, Score=3
Frame 1683: Cars=2, Status=3 points (Congested), Density=0.04, AvgSpeed=5.18, Score=3
Frame 1684: Cars=2, Status=3 points (Congested), Density=0.04, AvgSpeed=5.14, Score=3
Frame 1685: Cars=2, Status=3 points (Congested), Density=0.04, AvgSpeed=5.09, Score=3
Frame 1686: Cars=2, Status=3 points (Congested), Density=0.04, AvgSpeed=5.08, Score=3
Frame 1687: Cars=2, Status=3 points (Congested), Density=0.04, AvgSpeed=5.07, Score=3
Frame 1688: Cars=2, Status=3 points (Congested), Density=0.04, AvgSpeed=5.03, Score=3
Frame 1689: Cars=2, Status=3 points (Congested), Density=0.04, AvgSpeed=5.03, Score=3
Frame 1690: Cars=2, Status=3 points (Congested), Density=0.04, AvgSpeed=5.06, Score=3
Frame 1691: Cars=2, Status=3 points (Congested), Density=0.05, AvgSpeed=5.07, Score=3
Frame 1692: Cars=2, Status=3 points (Congested), Density=0.05, AvgSpeed=5.11, Score=3
Frame 1693: Cars=2, Status=3 points (Congested), Density=0.05, AvgSpeed=5.15, Score=3
Frame 1694: Cars=2, Status=3 points (Congested), Density=0.05, AvgSpeed=5.19, Score=3
Frame 1695: Cars=2, Status=3 points (Congested), Density=0.06, AvgSpeed=5.70, Score=3
Frame 1696: Cars=2, Status=3 points (Congested), Density=0.06, AvgSpeed=5.75, Score=3
Frame 1697: Cars=2, Status=3 points (Congested), Density=0.06, AvgSpeed=5.72, Score=3
Frame 1698: Cars=2, Status=3 points (Congested), Density=0.06, AvgSpeed=5.69, Score=3
Frame 1699: Cars=2, Status=3 points (Congested), Density=0.06, AvgSpeed=5.67, Score=3
Frame 1700: Cars=2, Status=3 points (Congested), Density=0.07, AvgSpeed=5.69, Score=3
Frame 1701: Cars=2, Status=3 points (Congested), Density=0.07, AvgSpeed=5.72, Score=3
Frame 1702: Cars=2, Status=3 points (Congested), Density=0.07, AvgSpeed=5.73, Score=3
Frame 1703: Cars=2, Status=3 points (Congested), Density=0.07, AvgSpeed=5.69, Score=3
Frame 1704: Cars=2, Status=3 points (Congested), Density=0.07, AvgSpeed=5.70, Score=3
Frame 1705: Cars=3, Status=3 points (Congested), Density=0.07, AvgSpeed=5.72, Score=3
Frame 1706: Cars=3, Status=3 points (Congested), Density=0.08, AvgSpeed=5.74, Score=3
Frame 1707: Cars=3, Status=3 points (Congested), Density=0.08, AvgSpeed=5.78, Score=3
Frame 1708: Cars=3, Status=3 points (Congested), Density=0.08, AvgSpeed=5.83, Score=3
Frame 1709: Cars=3, Status=3 points (Congested), Density=0.09, AvgSpeed=5.84, Score=3
Frame 1710: Cars=3, Status=3 points (Congested), Density=0.09, AvgSpeed=5.84, Score=3
Frame 1711: Cars=3, Status=3 points (Congested), Density=0.09, AvgSpeed=5.85, Score=3
Frame 1712: Cars=3, Status=3 points (Congested), Density=0.10, AvgSpeed=5.97, Score=3
Frame 1713: Cars=3, Status=3 points (Congested), Density=0.10, AvgSpeed=6.01, Score=3
Frame 1714: Cars=3, Status=3 points (Congested), Density=0.10, AvgSpeed=5.94, Score=3
Frame 1715: Cars=3, Status=3 points (Congested), Density=0.10, AvgSpeed=5.94, Score=3
Frame 1716: Cars=3, Status=3 points (Congested), Density=0.11, AvgSpeed=5.96, Score=3
Frame 1717: Cars=3, Status=3 points (Congested), Density=0.11, AvgSpeed=5.89, Score=3
Frame 1718: Cars=3, Status=3 points (Congested), Density=0.11, AvgSpeed=5.86, Score=3
Frame 1719: Cars=3, Status=3 points (Congested), Density=0.11, AvgSpeed=5.89, Score=3
Frame 1720: Cars=4, Status=3 points (Congested), Density=0.12, AvgSpeed=5.89, Score=3
Frame 1721: Cars=4, Status=3 points (Congested), Density=0.12, AvgSpeed=5.88, Score=3
Frame 1722: Cars=4, Status=3 points (Congested), Density=0.12, AvgSpeed=5.90, Score=3
Frame 1723: Cars=4, Status=3 points (Congested), Density=0.13, AvgSpeed=5.91, Score=3
Frame 1724: Cars=4, Status=3 points (Congested), Density=0.13, AvgSpeed=5.91, Score=3
Frame 1725: Cars=4, Status=3 points (Congested), Density=0.14, AvgSpeed=5.93, Score=3
Frame 1726: Cars=4, Status=3 points (Congested), Density=0.14, AvgSpeed=5.95, Score=3
Frame 1727: Cars=4, Status=3 points (Congested), Density=0.14, AvgSpeed=5.94, Score=3
Frame 1728: Cars=4, Status=3 points (Congested), Density=0.15, AvgSpeed=5.96, Score=3
Frame 1729: Cars=4, Status=3 points (Congested), Density=0.15, AvgSpeed=5.99, Score=3
Frame 1730: Cars=5, Status=3 points (Congested), Density=0.15, AvgSpeed=6.00, Score=3
Frame 1731: Cars=5, Status=3 points (Congested), Density=0.16, AvgSpeed=6.05, Score=3
Frame 1732: Cars=5, Status=3 points (Congested), Density=0.16, AvgSpeed=6.07, Score=3
Frame 1733: Cars=5, Status=3 points (Congested), Density=0.16, AvgSpeed=6.03, Score=3
Frame 1734: Cars=5, Status=3 points (Congested), Density=0.17, AvgSpeed=6.06, Score=3
Frame 1735: Cars=5, Status=3 points (Congested), Density=0.17, AvgSpeed=6.06, Score=3
Frame 1736: Cars=5, Status=3 points (Congested), Density=0.17, AvgSpeed=6.04, Score=3
Frame 1737: Cars=5, Status=3 points (Congested), Density=0.18, AvgSpeed=6.06, Score=3
Frame 1738: Cars=5, Status=3 points (Congested), Density=0.18, AvgSpeed=6.07, Score=3
Frame 1739: Cars=5, Status=3 points (Congested), Density=0.18, AvgSpeed=6.07, Score=3
Frame 1740: Cars=5, Status=3 points (Congested), Density=0.18, AvgSpeed=6.06, Score=3
Frame 1741: Cars=5, Status=3 points (Congested), Density=0.18, AvgSpeed=6.07, Score=3
Frame 1742: Cars=5, Status=3 points (Congested), Density=0.18, AvgSpeed=6.03, Score=3
Frame 1743: Cars=5, Status=3 points (Congested), Density=0.18, AvgSpeed=6.03, Score=3
Frame 1744: Cars=6, Status=3 points (Congested), Density=0.18, AvgSpeed=6.00, Score=3
Frame 1745: Cars=6, Status=3 points (Congested), Density=0.18, AvgSpeed=5.50, Score=3
Frame 1746: Cars=6, Status=3 points (Congested), Density=0.19, AvgSpeed=5.54, Score=3
Frame 1747: Cars=6, Status=3 points (Congested), Density=0.19, AvgSpeed=5.54, Score=3
Frame 1748: Cars=6, Status=3 points (Congested), Density=0.19, AvgSpeed=5.49, Score=3
Frame 1749: Cars=6, Status=4 points (Congested), Density=0.19, AvgSpeed=5.47, Score=4
Frame 1750: Cars=6, Status=4 points (Congested), Density=0.19, AvgSpeed=5.45, Score=4
Frame 1751: Cars=6, Status=4 points (Congested), Density=0.20, AvgSpeed=5.41, Score=4
Frame 1752: Cars=6, Status=4 points (Congested), Density=0.20, AvgSpeed=5.40, Score=4
Frame 1753: Cars=6, Status=4 points (Congested), Density=0.20, AvgSpeed=5.39, Score=4
Frame 1754: Cars=6, Status=4 points (Congested), Density=0.20, AvgSpeed=5.37, Score=4
Frame 1755: Cars=6, Status=4 points (Congested), Density=0.20, AvgSpeed=5.42, Score=4
Frame 1756: Cars=6, Status=4 points (Congested), Density=0.21, AvgSpeed=5.42, Score=4
Frame 1757: Cars=7, Status=4 points (Congested), Density=0.21, AvgSpeed=5.40, Score=4
Frame 1758: Cars=7, Status=4 points (Congested), Density=0.21, AvgSpeed=5.39, Score=4
