Frame 0: Cars=17, Status=7 points (Heavy Traffic), Density=0.13, AvgSpeed=0.60, Score=7
Frame 1338: Cars=13, Status=6 points (Heavy Traffic), Density=0.22, AvgSpeed=0.92, Score=6
Frame 1339: Cars=13, Status=6 points (Heavy Traffic), Density=0.22, AvgSpeed=0.91, Score=6
Frame 1340: Cars=13, Status=6 points (Heavy Traffic), Density=0.22, AvgSpeed=0.90, Score=6
Frame 1341: Cars=13, Status=6 points (Heavy Traffic), Density=0.22, AvgSpeed=0.91, Score=6
Frame 1342: Cars=13, Status=6 points (Heavy Traffic), Density=0.22, AvgSpeed=0.91, Score=6
Frame 1343: Cars=13, Status=6 points (Heavy Traffic), Density=0.22, AvgSpeed=0.91, Score=6
Frame 1344: Cars=13, Status=6 points (Heavy Traffic), Density=0.22, AvgSpeed=0.91, Score=6
Frame 1345: Cars=13, Status=6 points (Heavy Traffic), Density=0.22, AvgSpeed=0.91, Score=6
Frame 1346: Cars=13, Status=6 points (Heavy Traffic), Density=0.22, AvgSpeed=0.91, Score=6
Frame 1347: Cars=13, Status=6 points (Heavy Traffic), Density=0.22, AvgSpeed=0.91, Score=6
Frame 1348: Cars=13, Status=6 points (Heavy Traffic), Density=0.22, AvgSpeed=0.91, Score=6
Frame 1349: Cars=13, Status=6 points (Heavy Traffic), Density=0.22, AvgSpeed=0.91, Score=6
Frame 1350: Cars=13, Status=6 points (Heavy Traffic), Density=0.21, AvgSpeed=0.91, Score=6
Frame 1351: Cars=13, Status=6 points (Heavy Traffic), Density=0.21, AvgSpeed=0.91, Score=6
Frame 1352: Cars=13, Status=6 points (Heavy Traffic), Density=0.21, AvgSpeed=0.91, Score=6
Frame 1353: Cars=12, Status=6 points (Heavy Traffic), Density=0.21, AvgSpeed=0.91, Score=6
Frame 1354: Cars=12, Status=6 points (Heavy Traffic), Density=0.21, AvgSpeed=0.90, Score=6
Frame 1355: Cars=12, Status=6 points (Heavy Traffic), Density=0.21, AvgSpeed=0.90, Score=6
Frame 1356: Cars=12, Status=6 points (Heavy Traffic), Density=0.21, AvgSpeed=0.92, Score=6
Frame 1357: Cars=12, Status=6 points (Heavy Traffic), Density=0.21, AvgSpeed=0.93, Score=6
Frame 1358: Cars=12, Status=6 points (Heavy Traffic), Density=0.21, AvgSpeed=0.93, Score=6
Frame 1359: Cars=12, Status=6 points (Heavy Traffic), Density=0.21, AvgSpeed=0.94, Score=6
Frame 1360: Cars=12, Status=6 points (Heavy Traffic), Density=0.21, AvgSpeed=0.93, Score=6
Frame 1361: Cars=12, Status=6 points (Heavy Traffic), Density=0.21, AvgSpeed=0.93, Score=6
Frame 1362: Cars=12, Status=6 points (Heavy Traffic), Density=0.21, AvgSpeed=0.93, Score=6
Frame 1363: Cars=12, Status=6 points (Heavy Traffic), Density=0.21, AvgSpeed=0.93, Score=6
Frame 1364: Cars=12, Status=6 points (Heavy Traffic), Density=0.21, AvgSpeed=0.93, Score=6
Frame 1365: Cars=12, Status=6 points (Heavy Traffic), Density=0.21, AvgSpeed=0.92, Score=6
Frame 1366: Cars=13, Status=6 points (Heavy Traffic), Density=0.21, AvgSpeed=0.91, Score=6
Frame 1367: Cars=13, Status=6 points (Heavy Traffic), Density=0.21, AvgSpeed=0.91, Score=6
Frame 1368: Cars=13, Status=6 points (Heavy Traffic), Density=0.21, AvgSpeed=0.93, Score=6
Frame 1369: Cars=13, Status=6 points (Heavy Traffic), Density=0.22, AvgSpeed=0.93, Score=6
Frame 1370: Cars=13, Status=6 points (Heavy Traffic), Density=0.22, AvgSpeed=0.93, Score=6
Frame 1371: Cars=13, Status=6 points (Heavy Traffic), Density=0.22, AvgSpeed=0.94, Score=6
Frame 1372: Cars=13, Status=6 points (Heavy Traffic), Density=0.22, AvgSpeed=0.94, Score=6
Frame 1373: Cars=13, Status=6 points (Heavy Traffic), Density=0.22, AvgSpeed=0.94, Score=6
Frame 1374: Cars=13, Status=6 points (Heavy Traffic), Density=0.22, AvgSpeed=0.94, Score=6
Frame 1375: Cars=13, Status=6 points (Heavy Traffic), Density=0.22, AvgSpeed=0.94, Score=6
Frame 1376: Cars=13, Status=6 points (Heavy Traffic), Density=0.22, AvgSpeed=0.94, Score=6
Frame 1377: Cars=13, Status=6 points (Heavy Traffic), Density=0.22, AvgSpeed=0.95, Score=6
Frame 1378: Cars=13, Status=6 points (Heavy Traffic), Density=0.23, AvgSpeed=0.94, Score=6
Frame 1379: Cars=13, Status=6 points (Heavy Traffic), Density=0.23, AvgSpeed=0.93, Score=6
Frame 1380: Cars=13, Status=6 points (Heavy Traffic), Density=0.23, AvgSpeed=0.92, Score=6
Frame 1381: Cars=13, Status=6 points (Heavy Traffic), Density=0.23, AvgSpeed=0.92, Score=6
Frame 1382: Cars=13, Status=6 points (Heavy Traffic), Density=0.23, AvgSpeed=0.91, Score=6
Frame 1383: Cars=13, Status=6 points (Heavy Traffic), Density=0.23, AvgSpeed=0.92, Score=6
Frame 1384: Cars=13, Status=6 points (Heavy Traffic), Density=0.23, AvgSpeed=0.92, Score=6
Frame 1385: Cars=13, Status=6 points (Heavy Traffic), Density=0.23, AvgSpeed=0.91, Score=6
Frame 1386: Cars=13, Status=6 points (Heavy Traffic), Density=0.23, AvgSpeed=0.92, Score=6
Frame 1387: Cars=13, Status=6 points (Heavy Traffic), Density=0.23, AvgSpeed=0.91, Score=6
Frame 1388: Cars=13, Status=6 points (Heavy Traffic), Density=0.23, AvgSpeed=0.92, Score=6
Frame 1389: Cars=13, Status=6 points (Heavy Traffic), Density=0.23, AvgSpeed=0.93, Score=6
Frame 1390: Cars=13, Status=6 points (Heavy Traffic), Density=0.23, AvgSpeed=0.92, Score=6
Frame 1391: Cars=13, Status=6 points (Heavy Traffic), Density=0.23, AvgSpeed=0.92, Score=6
Frame 1392: Cars=13, Status=6 points (Heavy Traffic), Density=0.24, AvgSpeed=0.92, Score=6
Frame 1393: Cars=13, Status=6 points (Heavy Traffic), Density=0.23, AvgSpeed=0.91, Score=6
Frame 1394: Cars=13, Status=6 points (Heavy Traffic), Density=0.24, AvgSpeed=0.92, Score=6
Frame 1395: Cars=13, Status=6 points (Heavy Traffic), Density=0.24, AvgSpeed=0.93, Score=6
Frame 1396: Cars=13, Status=6 points (Heavy Traffic), Density=0.24, AvgSpeed=0.93, Score=6
Frame 1397: Cars=13, Status=6 points (Heavy Traffic), Density=0.24, AvgSpeed=0.93, Score=6
Frame 1398: Cars=13, Status=6 points (Heavy Traffic), Density=0.24, AvgSpeed=0.93, Score=6
Frame 1399: Cars=13, Status=6 points (Heavy Traffic), Density=0.24, AvgSpeed=0.92, Score=6
Frame 1400: Cars=13, Status=6 points (Heavy Traffic), Density=0.24, AvgSpeed=0.93, Score=6
Frame 1401: Cars=13, Status=6 points (Heavy Traffic), Density=0.24, AvgSpeed=0.94, Score=6
Frame 1402: Cars=13, Status=6 points (Heavy Traffic), Density=0.25, AvgSpeed=0.93, Score=6
Frame 1403: Cars=13, Status=6 points (Heavy Traffic), Density=0.25, AvgSpeed=0.93, Score=6
Frame 1404: Cars=13, Status=6 points (Heavy Traffic), Density=0.25, AvgSpeed=0.94, Score=6
Frame 1405: Cars=13, Status=6 points (Heavy Traffic), Density=0.25, AvgSpeed=0.93, Score=6
Frame 1406: Cars=13, Status=6 points (Heavy Traffic), Density=0.25, AvgSpeed=0.92, Score=6
Frame 1407: Cars=13, Status=6 points (Heavy Traffic), Density=0.25, AvgSpeed=0.92, Score=6
Frame 1408: Cars=13, Status=6 points (Heavy Traffic), Density=0.25, AvgSpeed=0.92, Score=6
Frame 1409: Cars=13, Status=6 points (Heavy Traffic), Density=0.25, AvgSpeed=0.91, Score=6
Frame 1410: Cars=13, Status=6 points (Heavy Traffic), Density=0.26, AvgSpeed=0.91, Score=6
Frame 1411: Cars=13, Status=6 points (Heavy Traffic), Density=0.26, AvgSpeed=0.91, Score=6
Frame 1412: Cars=13, Status=6 points (Heavy Traffic), Density=0.25, AvgSpeed=0.91, Score=6
Frame 1413: Cars=13, Status=6 points (Heavy Traffic), Density=0.25, AvgSpeed=0.91, Score=6
Frame 1414: Cars=13, Status=6 points (Heavy Traffic), Density=0.25, AvgSpeed=0.91, Score=6
Frame 1415: Cars=13, Status=6 points (Heavy Traffic), Density=0.25, AvgSpeed=0.91, Score=6
Frame 1416: Cars=13, Status=6 points (Heavy Traffic), Density=0.25, AvgSpeed=0.92, Score=6
Frame 1417: Cars=13, Status=6 points (Heavy Traffic), Density=0.25, AvgSpeed=0.91, Score=6
Frame 1418: Cars=13, Status=6 points (Heavy Traffic), Density=0.24, AvgSpeed=0.91, Score=6
Frame 1419: Cars=13, Status=6 points (Heavy Traffic), Density=0.24, AvgSpeed=0.91, Score=6
Frame 1420: Cars=13, Status=6 points (Heavy Traffic), Density=0.24, AvgSpeed=0.90, Score=6
Frame 1421: Cars=13, Status=6 points (Heavy Traffic), Density=0.24, AvgSpeed=0.89, Score=6
Frame 1422: Cars=13, Status=6 points (Heavy Traffic), Density=0.24, AvgSpeed=0.89, Score=6
Frame 1423: Cars=13, Status=6 points (Heavy Traffic), Density=0.23, AvgSpeed=0.89, Score=6
Frame 1424: Cars=13, Status=6 points (Heavy Traffic), Density=0.23, AvgSpeed=0.89, Score=6
Frame 1425: Cars=13, Status=6 points (Heavy Traffic), Density=0.23, AvgSpeed=0.90, Score=6
Frame 1426: Cars=13, Status=6 points (Heavy Traffic), Density=0.23, AvgSpeed=0.89, Score=6
Frame 1427: Cars=13, Status=6 points (Heavy Traffic), Density=0.23, AvgSpeed=0.89, Score=6
Frame 1428: Cars=13, Status=6 points (Heavy Traffic), Density=0.23, AvgSpeed=0.90, Score=6
Frame 1429: Cars=13, Status=6 points (Heavy Traffic), Density=0.23, AvgSpeed=0.90, Score=6
Frame 1430: Cars=13, Status=6 points (Heavy Traffic), Density=0.23, AvgSpeed=0.90, Score=6
Frame 1431: Cars=13, Status=6 points (Heavy Traffic), Density=0.23, AvgSpeed=0.91, Score=6
Frame 1432: Cars=13, Status=6 points (Heavy Traffic), Density=0.23, AvgSpeed=0.90, Score=6
Frame 1433: Cars=13, Status=6 points (Heavy Traffic), Density=0.23, AvgSpeed=0.89, Score=6
Frame 1434: Cars=13, Status=6 points (Heavy Traffic), Density=0.23, AvgSpeed=0.89, Score=6
Frame 1435: Cars=14, Status=6 points (Heavy Traffic), Density=0.23, AvgSpeed=0.89, Score=6
Frame 1436: Cars=14, Status=6 points (Heavy Traffic), Density=0.24, AvgSpeed=0.88, Score=6
Frame 1437: Cars=14, Status=6 points (Heavy Traffic), Density=0.24, AvgSpeed=0.89, Score=6
Frame 1438: Cars=14, Status=6 points (Heavy Traffic), Density=0.24, AvgSpeed=0.89, Score=6
Frame 1439: Cars=14, Status=6 points (Heavy Traffic), Density=0.24, AvgSpeed=0.89, Score=6
Frame 1440: Cars=14, Status=6 points (Heavy Traffic), Density=0.24, AvgSpeed=0.89, Score=6
Frame 1441: Cars=14, Status=6 points (Heavy Traffic), Density=0.24, AvgSpeed=0.88, Score=6
Frame 1442: Cars=14, Status=6 points (Heavy Traffic), Density=0.24, AvgSpeed=0.88, Score=6
Frame 1443: Cars=14, Status=6 points (Heavy Traffic), Density=0.24, AvgSpeed=0.88, Score=6
Frame 1444: Cars=14, Status=6 points (Heavy Traffic), Density=0.24, AvgSpeed=0.87, Score=6
Frame 1445: Cars=14, Status=6 points (Heavy Traffic), Density=0.24, AvgSpeed=0.86, Score=6
Frame 1446: Cars=14, Status=6 points (Heavy Traffic), Density=0.24, AvgSpeed=0.85, Score=6
Frame 1447: Cars=14, Status=6 points (Heavy Traffic), Density=0.24, AvgSpeed=0.85, Score=6
Frame 1448: Cars=14, Status=6 points (Heavy Traffic), Density=0.24, AvgSpeed=0.84, Score=6
Frame 1449: Cars=14, Status=6 points (Heavy Traffic), Density=0.24, AvgSpeed=0.84, Score=6
Frame 1450: Cars=14, Status=6 points (Heavy Traffic), Density=0.24, AvgSpeed=0.84, Score=6
Frame 1451: Cars=14, Status=6 points (Heavy Traffic), Density=0.23, AvgSpeed=0.84, Score=6
Frame 1452: Cars=14, Status=6 points (Heavy Traffic), Density=0.23, AvgSpeed=0.85, Score=6
Frame 1453: Cars=14, Status=6 points (Heavy Traffic), Density=0.23, AvgSpeed=0.85, Score=6
Frame 1454: Cars=14, Status=6 points (Heavy Traffic), Density=0.23, AvgSpeed=0.86, Score=6
Frame 1455: Cars=14, Status=6 points (Heavy Traffic), Density=0.23, AvgSpeed=0.89, Score=6
Frame 1456: Cars=14, Status=6 points (Heavy Traffic), Density=0.23, AvgSpeed=0.89, Score=6
Frame 1457: Cars=14, Status=6 points (Heavy Traffic), Density=0.23, AvgSpeed=0.89, Score=6
Frame 1458: Cars=14, Status=6 points (Heavy Traffic), Density=0.23, AvgSpeed=0.90, Score=6
Frame 1459: Cars=14, Status=6 points (Heavy Traffic), Density=0.23, AvgSpeed=0.90, Score=6
Frame 1460: Cars=14, Status=6 points (Heavy Traffic), Density=0.22, AvgSpeed=0.93, Score=6
Frame 1461: Cars=14, Status=6 points (Heavy Traffic), Density=0.22, AvgSpeed=0.94, Score=6
Frame 1462: Cars=14, Status=6 points (Heavy Traffic), Density=0.22, AvgSpeed=0.93, Score=6
Frame 1463: Cars=14, Status=6 points (Heavy Traffic), Density=0.22, AvgSpeed=0.93, Score=6
Frame 1464: Cars=14, Status=6 points (Heavy Traffic), Density=0.22, AvgSpeed=0.94, Score=6
Frame 1465: Cars=14, Status=6 points (Heavy Traffic), Density=0.22, AvgSpeed=0.94, Score=6
Frame 1466: Cars=14, Status=6 points (Heavy Traffic), Density=0.22, AvgSpeed=0.95, Score=6
Frame 1467: Cars=14, Status=6 points (Heavy Traffic), Density=0.22, AvgSpeed=0.95, Score=6
Frame 1468: Cars=14, Status=6 points (Heavy Traffic), Density=0.22, AvgSpeed=0.95, Score=6
Frame 1469: Cars=14, Status=6 points (Heavy Traffic), Density=0.22, AvgSpeed=0.96, Score=6
Frame 1470: Cars=15, Status=6 points (Heavy Traffic), Density=0.22, AvgSpeed=0.98, Score=6
Frame 1471: Cars=15, Status=6 points (Heavy Traffic), Density=0.23, AvgSpeed=0.98, Score=6
Frame 1472: Cars=15, Status=6 points (Heavy Traffic), Density=0.23, AvgSpeed=0.98, Score=6
Frame 1473: Cars=15, Status=6 points (Heavy Traffic), Density=0.23, AvgSpeed=0.98, Score=6
Frame 1474: Cars=15, Status=6 points (Heavy Traffic), Density=0.23, AvgSpeed=0.98, Score=6
Frame 1475: Cars=15, Status=6 points (Heavy Traffic), Density=0.23, AvgSpeed=0.97, Score=6
Frame 1476: Cars=15, Status=6 points (Heavy Traffic), Density=0.23, AvgSpeed=0.98, Score=6
Frame 1477: Cars=15, Status=6 points (Heavy Traffic), Density=0.23, AvgSpeed=0.98, Score=6
Frame 1478: Cars=15, Status=6 points (Heavy Traffic), Density=0.23, AvgSpeed=0.98, Score=6
Frame 1479: Cars=15, Status=6 points (Heavy Traffic), Density=0.23, AvgSpeed=1.00, Score=6
Frame 1480: Cars=14, Status=6 points (Heavy Traffic), Density=0.23, AvgSpeed=1.00, Score=6
Frame 1481: Cars=14, Status=6 points (Heavy Traffic), Density=0.22, AvgSpeed=1.02, Score=6
Frame 1482: Cars=14, Status=6 points (Heavy Traffic), Density=0.22, AvgSpeed=1.03, Score=6
Frame 1483: Cars=14, Status=6 points (Heavy Traffic), Density=0.22, AvgSpeed=1.05, Score=6
Frame 1484: Cars=14, Status=6 points (Heavy Traffic), Density=0.22, AvgSpeed=1.05, Score=6
Frame 1485: Cars=14, Status=6 points (Heavy Traffic), Density=0.22, AvgSpeed=1.06, Score=6
Frame 1486: Cars=14, Status=6 points (Heavy Traffic), Density=0.21, AvgSpeed=1.07, Score=6
Frame 1487: Cars=14, Status=6 points (Heavy Traffic), Density=0.21, AvgSpeed=1.06, Score=6
Frame 1488: Cars=14, Status=6 points (Heavy Traffic), Density=0.21, AvgSpeed=1.07, Score=6
Frame 1489: Cars=14, Status=6 points (Heavy Traffic), Density=0.21, AvgSpeed=1.06, Score=6
Frame 1490: Cars=14, Status=6 points (Heavy Traffic), Density=0.21, AvgSpeed=1.06, Score=6
Frame 1491: Cars=14, Status=6 points (Heavy Traffic), Density=0.21, AvgSpeed=1.07, Score=6
Frame 1492: Cars=14, Status=6 points (Heavy Traffic), Density=0.21, AvgSpeed=1.08, Score=6
Frame 1493: Cars=14, Status=6 points (Heavy Traffic), Density=0.21, AvgSpeed=1.09, Score=6
Frame 1494: Cars=14, Status=6 points (Heavy Traffic), Density=0.21, AvgSpeed=1.10, Score=6
Frame 1495: Cars=14, Status=6 points (Heavy Traffic), Density=0.21, AvgSpeed=1.10, Score=6
Frame 1496: Cars=14, Status=6 points (Heavy Traffic), Density=0.21, AvgSpeed=1.11, Score=6
Frame 1497: Cars=13, Status=6 points (Heavy Traffic), Density=0.21, AvgSpeed=1.12, Score=6
Frame 1498: Cars=13, Status=6 points (Heavy Traffic), Density=0.21, AvgSpeed=1.13, Score=6
Frame 1499: Cars=13, Status=6 points (Heavy Traffic), Density=0.20, AvgSpeed=1.13, Score=6
Frame 1500: Cars=13, Status=6 points (Heavy Traffic), Density=0.20, AvgSpeed=1.14, Score=6
Frame 1501: Cars=13, Status=6 points (Heavy Traffic), Density=0.20, AvgSpeed=1.13, Score=6
Frame 1502: Cars=13, Status=6 points (Heavy Traffic), Density=0.20, AvgSpeed=1.13, Score=6
Frame 1503: Cars=13, Status=6 points (Heavy Traffic), Density=0.21, AvgSpeed=1.13, Score=6
Frame 1504: Cars=13, Status=6 points (Heavy Traffic), Density=0.20, AvgSpeed=1.11, Score=6
Frame 1505: Cars=14, Status=6 points (Heavy Traffic), Density=0.21, AvgSpeed=1.09, Score=6
Frame 1506: Cars=13, Status=6 points (Heavy Traffic), Density=0.21, AvgSpeed=1.09, Score=6
Frame 1507: Cars=13, Status=6 points (Heavy Traffic), Density=0.21, AvgSpeed=1.07, Score=6
Frame 1508: Cars=13, Status=6 points (Heavy Traffic), Density=0.21, AvgSpeed=1.07, Score=6
Frame 1509: Cars=13, Status=6 points (Heavy Traffic), Density=0.20, AvgSpeed=1.07, Score=6
Frame 1510: Cars=13, Status=6 points (Heavy Traffic), Density=0.20, AvgSpeed=1.04, Score=6
Frame 1511: Cars=13, Status=6 points (Heavy Traffic), Density=0.20, AvgSpeed=1.04, Score=6
Frame 1512: Cars=13, Status=6 points (Heavy Traffic), Density=0.21, AvgSpeed=1.04, Score=6
Frame 1513: Cars=14, Status=6 points (Heavy Traffic), Density=0.21, AvgSpeed=1.03, Score=6
Frame 1514: Cars=14, Status=6 points (Heavy Traffic), Density=0.21, AvgSpeed=1.03, Score=6
Frame 1515: Cars=14, Status=6 points (Heavy Traffic), Density=0.21, AvgSpeed=1.03, Score=6
Frame 1516: Cars=14, Status=6 points (Heavy Traffic), Density=0.21, AvgSpeed=1.02, Score=6
Frame 1517: Cars=14, Status=6 points (Heavy Traffic), Density=0.21, AvgSpeed=1.02, Score=6
Frame 1518: Cars=13, Status=6 points (Heavy Traffic), Density=0.21, AvgSpeed=1.01, Score=6
Frame 1519: Cars=13, Status=6 points (Heavy Traffic), Density=0.21, AvgSpeed=1.00, Score=6
Frame 1520: Cars=13, Status=6 points (Heavy Traffic), Density=0.21, AvgSpeed=0.98, Score=6
Frame 1521: Cars=13, Status=6 points (Heavy Traffic), Density=0.21, AvgSpeed=0.99, Score=6
Frame 1522: Cars=13, Status=6 points (Heavy Traffic), Density=0.21, AvgSpeed=0.98, Score=6
Frame 1523: Cars=13, Status=6 points (Heavy Traffic), Density=0.21, AvgSpeed=0.98, Score=6
Frame 1524: Cars=13, Status=6 points (Heavy Traffic), Density=0.21, AvgSpeed=0.98, Score=6
Frame 1525: Cars=13, Status=6 points (Heavy Traffic), Density=0.21, AvgSpeed=0.98, Score=6
Frame 1526: Cars=13, Status=6 points (Heavy Traffic), Density=0.21, AvgSpeed=0.97, Score=6
Frame 1527: Cars=13, Status=6 points (Heavy Traffic), Density=0.21, AvgSpeed=0.98, Score=6
Frame 1528: Cars=13, Status=6 points (Heavy Traffic), Density=0.21, AvgSpeed=0.96, Score=6
Frame 1529: Cars=13, Status=6 points (Heavy Traffic), Density=0.21, AvgSpeed=0.94, Score=6
Frame 1530: Cars=13, Status=6 points (Heavy Traffic), Density=0.21, AvgSpeed=0.93, Score=6
Frame 1531: Cars=13, Status=6 points (Heavy Traffic), Density=0.21, AvgSpeed=0.91, Score=6
Frame 1532: Cars=13, Status=6 points (Heavy Traffic), Density=0.21, AvgSpeed=0.91, Score=6
Frame 1533: Cars=13, Status=6 points (Heavy Traffic), Density=0.21, AvgSpeed=0.90, Score=6
Frame 1534: Cars=13, Status=6 points (Heavy Traffic), Density=0.21, AvgSpeed=0.89, Score=6
Frame 1535: Cars=13, Status=6 points (Heavy Traffic), Density=0.21, AvgSpeed=0.88, Score=6
Frame 1536: Cars=13, Status=6 points (Heavy Traffic), Density=0.22, AvgSpeed=0.87, Score=6
Frame 1537: Cars=13, Status=6 points (Heavy Traffic), Density=0.22, AvgSpeed=0.87, Score=6
Frame 1538: Cars=13, Status=6 points (Heavy Traffic), Density=0.22, AvgSpeed=0.87, Score=6
Frame 1539: Cars=13, Status=6 points (Heavy Traffic), Density=0.22, AvgSpeed=0.87, Score=6
Frame 1540: Cars=13, Status=6 points (Heavy Traffic), Density=0.22, AvgSpeed=0.87, Score=6
Frame 1541: Cars=13, Status=6 points (Heavy Traffic), Density=0.22, AvgSpeed=0.87, Score=6
Frame 1542: Cars=13, Status=6 points (Heavy Traffic), Density=0.22, AvgSpeed=0.87, Score=6
Frame 1543: Cars=13, Status=6 points (Heavy Traffic), Density=0.22, AvgSpeed=0.86, Score=6
Frame 1544: Cars=13, Status=6 points (Heavy Traffic), Density=0.22, AvgSpeed=0.85, Score=6
Frame 1545: Cars=13, Status=6 points (Heavy Traffic), Density=0.22, AvgSpeed=0.85, Score=6
Frame 1546: Cars=13, Status=6 points (Heavy Traffic), Density=0.22, AvgSpeed=0.84, Score=6
Frame 1547: Cars=13, Status=6 points (Heavy Traffic), Density=0.22, AvgSpeed=0.84, Score=6
Frame 1548: Cars=13, Status=6 points (Heavy Traffic), Density=0.22, AvgSpeed=0.83, Score=6
Frame 1549: Cars=13, Status=6 points (Heavy Traffic), Density=0.22, AvgSpeed=0.82, Score=6
Frame 1550: Cars=13, Status=6 points (Heavy Traffic), Density=0.22, AvgSpeed=0.80, Score=6
Frame 1551: Cars=13, Status=6 points (Heavy Traffic), Density=0.22, AvgSpeed=0.80, Score=6
Frame 1552: Cars=13, Status=6 points (Heavy Traffic), Density=0.22, AvgSpeed=0.80, Score=6
Frame 1553: Cars=13, Status=6 points (Heavy Traffic), Density=0.22, AvgSpeed=0.80, Score=6
Frame 1554: Cars=13, Status=6 points (Heavy Traffic), Density=0.22, AvgSpeed=0.81, Score=6
Frame 1555: Cars=13, Status=6 points (Heavy Traffic), Density=0.22, AvgSpeed=0.80, Score=6
Frame 1556: Cars=13, Status=6 points (Heavy Traffic), Density=0.22, AvgSpeed=0.80, Score=6
Frame 1557: Cars=13, Status=6 points (Heavy Traffic), Density=0.22, AvgSpeed=0.80, Score=6
Frame 1558: Cars=13, Status=6 points (Heavy Traffic), Density=0.22, AvgSpeed=0.80, Score=6
Frame 1559: Cars=13, Status=6 points (Heavy Traffic), Density=0.22, AvgSpeed=0.79, Score=6
Frame 1560: Cars=13, Status=6 points (Heavy Traffic), Density=0.22, AvgSpeed=0.79, Score=6
Frame 1561: Cars=13, Status=6 points (Heavy Traffic), Density=0.22, AvgSpeed=0.79, Score=6
Frame 1562: Cars=13, Status=6 points (Heavy Traffic), Density=0.22, AvgSpeed=0.79, Score=6
Frame 1563: Cars=13, Status=6 points (Heavy Traffic), Density=0.22, AvgSpeed=0.80, Score=6
Frame 1564: Cars=13, Status=6 points (Heavy Traffic), Density=0.22, AvgSpeed=0.80, Score=6
Frame 1565: Cars=13, Status=6 points (Heavy Traffic), Density=0.22, AvgSpeed=0.80, Score=6
Frame 1566: Cars=13, Status=6 points (Heavy Traffic), Density=0.22, AvgSpeed=0.81, Score=6
Frame 1567: Cars=13, Status=6 points (Heavy Traffic), Density=0.22, AvgSpeed=0.81, Score=6
Frame 1568: Cars=13, Status=6 points (Heavy Traffic), Density=0.22, AvgSpeed=0.81, Score=6
Frame 1569: Cars=13, Status=6 points (Heavy Traffic), Density=0.22, AvgSpeed=0.82, Score=6
Frame 1570: Cars=13, Status=6 points (Heavy Traffic), Density=0.22, AvgSpeed=0.82, Score=6
Frame 1571: Cars=13, Status=6 points (Heavy Traffic), Density=0.22, AvgSpeed=0.81, Score=6
Frame 1572: Cars=12, Status=6 points (Heavy Traffic), Density=0.22, AvgSpeed=0.82, Score=6
Frame 1573: Cars=12, Status=6 points (Heavy Traffic), Density=0.22, AvgSpeed=0.81, Score=6
Frame 1574: Cars=12, Status=6 points (Heavy Traffic), Density=0.22, AvgSpeed=0.81, Score=6
Frame 1575: Cars=12, Status=6 points (Heavy Traffic), Density=0.22, AvgSpeed=0.83, Score=6
Frame 1576: Cars=12, Status=6 points (Heavy Traffic), Density=0.22, AvgSpeed=0.83, Score=6
Frame 1577: Cars=12, Status=6 points (Heavy Traffic), Density=0.22, AvgSpeed=0.83, Score=6
Frame 1578: Cars=12, Status=6 points (Heavy Traffic), Density=0.22, AvgSpeed=0.85, Score=6
Frame 1579: Cars=12, Status=6 points (Heavy Traffic), Density=0.22, AvgSpeed=0.86, Score=6
Frame 1580: Cars=12, Status=6 points (Heavy Traffic), Density=0.22, AvgSpeed=0.85, Score=6
Frame 1581: Cars=12, Status=6 points (Heavy Traffic), Density=0.22, AvgSpeed=0.86, Score=6
Frame 1582: Cars=12, Status=6 points (Heavy Traffic), Density=0.21, AvgSpeed=0.86, Score=6
Frame 1583: Cars=12, Status=6 points (Heavy Traffic), Density=0.21, AvgSpeed=0.86, Score=6
Frame 1584: Cars=12, Status=6 points (Heavy Traffic), Density=0.21, AvgSpeed=0.88, Score=6
Frame 1585: Cars=12, Status=6 points (Heavy Traffic), Density=0.21, AvgSpeed=0.88, Score=6
Frame 1586: Cars=12, Status=6 points (Heavy Traffic), Density=0.21, AvgSpeed=0.88, Score=6
Frame 1587: Cars=12, Status=6 points (Heavy Traffic), Density=0.21, AvgSpeed=0.88, Score=6
Frame 1588: Cars=12, Status=6 points (Heavy Traffic), Density=0.21, AvgSpeed=0.88, Score=6
Frame 1589: Cars=12, Status=6 points (Heavy Traffic), Density=0.21, AvgSpeed=0.88, Score=6
Frame 1590: Cars=12, Status=6 points (Heavy Traffic), Density=0.21, AvgSpeed=0.88, Score=6
Frame 1591: Cars=12, Status=6 points (Heavy Traffic), Density=0.21, AvgSpeed=0.87, Score=6
Frame 1592: Cars=12, Status=6 points (Heavy Traffic), Density=0.21, AvgSpeed=0.86, Score=6
Frame 1593: Cars=12, Status=6 points (Heavy Traffic), Density=0.21, AvgSpeed=0.87, Score=6
Frame 1594: Cars=12, Status=6 points (Heavy Traffic), Density=0.21, AvgSpeed=0.87, Score=6
Frame 1595: Cars=12, Status=6 points (Heavy Traffic), Density=0.21, AvgSpeed=0.87, Score=6
Frame 1596: Cars=12, Status=6 points (Heavy Traffic), Density=0.21, AvgSpeed=0.88, Score=6
Frame 1597: Cars=12, Status=6 points (Heavy Traffic), Density=0.21, AvgSpeed=0.88, Score=6
Frame 1598: Cars=12, Status=6 points (Heavy Traffic), Density=0.21, AvgSpeed=0.88, Score=6
Frame 1599: Cars=12, Status=6 points (Heavy Traffic), Density=0.21, AvgSpeed=0.88, Score=6
Frame 1600: Cars=11, Status=6 points (Heavy Traffic), Density=0.21, AvgSpeed=0.88, Score=6
